query_id,query_text,tau_method,rank,cve_id,title,score
4,local privilege escalation via race condition in kernel,Hybrid,19,CVE-2026-29054,"Traefik: lowercase `Connection` tokens can delete traefik-managed forwarded identity headers (for example, `X-Real-Ip`)",0.901045
4,local privilege escalation via race condition in kernel,Hybrid,20,CVE-2026-32146,Improper Path Validation in Git Dependency Handling Allows Arbitrary File System Modification,0.900933
4,local privilege escalation via race condition in kernel,Hybrid,21,CVE-2025-21739,scsi: ufs: core: Fix use-after free in init error and remove paths,0.900876
4,local privilege escalation via race condition in kernel,Hybrid,22,CVE-2025-45582,(no title),0.900702
4,local privilege escalation via race condition in kernel,Hybrid,23,CVE-2026-24516,(no title),0.900695
4,local privilege escalation via race condition in kernel,Hybrid,24,CVE-2024-46916,(no title),0.900511
4,local privilege escalation via race condition in kernel,Hybrid,25,CVE-2021-32635,Action Commands (run/shell/exec) Against Library URIs Ignore Configured Remote Endpoint,0.900238
4,local privilege escalation via race condition in kernel,Taumode,1,CVE-2022-23653,B2 Command Line Tool TOCTOU application key disclosure ,0.947273
4,local privilege escalation via race condition in kernel,Taumode,2,CVE-2025-34234,Vasion Print (formerly PrinterLogic) Hardcoded Encryption Private Keys,0.946246
4,local privilege escalation via race condition in kernel,Taumode,3,CVE-2026-26224,Intego Log Reporter TOCTOU Local Privilege Escalation,0.946032
4,local privilege escalation via race condition in kernel,Taumode,4,CVE-2022-30314,(no title),0.945833
4,local privilege escalation via race condition in kernel,Taumode,5,CVE-2025-14740,Docker Desktop for Windows Incorrect Permission Assignment Privilege Escalation Vulnerabilities,0.945660
4,local privilege escalation via race condition in kernel,Taumode,6,CVE-2025-62156,argo-workflows Zip Slip path traversal allows arbitrary file write and container configuration overwrite,0.945496
4,local privilege escalation via race condition in kernel,Taumode,7,CVE-2025-15576,Jail chroot escape via fd exchange with a different jail,0.943867
4,local privilege escalation via race condition in kernel,Taumode,8,CVE-2023-37264,Pipelines do not validate child UIDs,0.943682
4,local privilege escalation via race condition in kernel,Taumode,9,CVE-2025-24376,The kubewarden-controller AdmissionPolicy and AdmissionPolicyGroup policies can be used to alter PolicyReport resources,0.943594
4,local privilege escalation via race condition in kernel,Taumode,10,CVE-2024-50106,nfsd: fix race between laundromat and free_stateid,0.943580
4,local privilege escalation via race condition in kernel,Taumode,11,CVE-2021-39155,Authorization Policy Bypass Due to Case Insensitive Host Comparison,0.943367
4,local privilege escalation via race condition in kernel,Taumode,12,CVE-2024-55642,block: Prevent potential deadlocks in zone write plug error recovery,0.943186
4,local privilege escalation via race condition in kernel,Taumode,13,CVE-2023-50260,Wazuh's vulnerability in host_deny AR script allows arbitrary command execution,0.943119
4,local privilege escalation via race condition in kernel,Taumode,14,CVE-2022-30316,(no title),0.943022
4,local privilege escalation via race condition in kernel,Taumode,15,CVE-2017-1000411,(no title),0.942823
4,local privilege escalation via race condition in kernel,Taumode,16,CVE-2023-39903,(no title),0.942755
4,local privilege escalation via race condition in kernel,Taumode,17,CVE-2018-6597,(no title),0.942370
4,local privilege escalation via race condition in kernel,Taumode,18,CVE-2026-24046,Backstage has a Possible Symlink Path Traversal in Scaffolder Actions,0.942301
4,local privilege escalation via race condition in kernel,Taumode,19,CVE-2026-32146,Improper Path Validation in Git Dependency Handling Allows Arbitrary File System Modification,0.942193
4,local privilege escalation via race condition in kernel,Taumode,20,CVE-2026-29054,"Traefik: lowercase `Connection` tokens can delete traefik-managed forwarded identity headers (for example, `X-Real-Ip`)",0.942158
4,local privilege escalation via race condition in kernel,Taumode,21,CVE-2025-21739,scsi: ufs: core: Fix use-after free in init error and remove paths,0.942106
4,local privilege escalation via race condition in kernel,Taumode,22,CVE-2025-45582,(no title),0.942050
4,local privilege escalation via race condition in kernel,Taumode,23,CVE-2024-46916,(no title),0.941909
4,local privilege escalation via race condition in kernel,Taumode,24,CVE-2021-32635,Action Commands (run/shell/exec) Against Library URIs Ignore Configured Remote Endpoint,0.941748
4,local privilege escalation via race condition in kernel,Taumode,25,CVE-2021-35975,(no title),0.941499
5,stored cross-site scripting XSS in user profile page,Cosine,1,CVE-2021-44877,(no title),0.848096
5,stored cross-site scripting XSS in user profile page,Cosine,2,CVE-2008-3081,(no title),0.846037
5,stored cross-site scripting XSS in user profile page,Cosine,3,CVE-2020-21524,(no title),0.840079
5,stored cross-site scripting XSS in user profile page,Cosine,4,CVE-2022-31662,(no title),0.839233
5,stored cross-site scripting XSS in user profile page,Cosine,5,CVE-2006-0732,(no title),0.837986
5,stored cross-site scripting XSS in user profile page,Cosine,6,CVE-2019-20437,(no title),0.836804
5,stored cross-site scripting XSS in user profile page,Cosine,7,CVE-2019-1003037,(no title),0.836687
5,stored cross-site scripting XSS in user profile page,Cosine,8,CVE-2023-1203,(no title),0.836655
5,stored cross-site scripting XSS in user profile page,Cosine,9,CVE-2018-20091,(no title),0.834275
5,stored cross-site scripting XSS in user profile page,Cosine,10,CVE-2022-22959,(no title),0.834001
5,stored cross-site scripting XSS in user profile page,Cosine,11,CVE-2026-4317,SQL inyection in Umami Software application,0.833956
5,stored cross-site scripting XSS in user profile page,Cosine,12,CVE-2024-37293,aws-deployment-framework's potential risk can lead to privilege escalation,0.833533
5,stored cross-site scripting XSS in user profile page,Cosine,13,CVE-2024-10125,Lack of JWT issuer and signer validation,0.833426
5,stored cross-site scripting XSS in user profile page,Cosine,14,CVE-2025-53663,(no title),0.833246
5,stored cross-site scripting XSS in user profile page,Cosine,15,CVE-2026-29597,(no title),0.833168
5,stored cross-site scripting XSS in user profile page,Cosine,16,CVE-2022-22954,(no title),0.832167
5,stored cross-site scripting XSS in user profile page,Cosine,17,CVE-2008-6706,(no title),0.831217
5,stored cross-site scripting XSS in user profile page,Cosine,18,CVE-2026-30573,(no title),0.830947
5,stored cross-site scripting XSS in user profile page,Cosine,19,CVE-2023-7307,Sangfor Behavior Management System XML External Entity Injection,0.830890
5,stored cross-site scripting XSS in user profile page,Cosine,20,CVE-2016-9554,(no title),0.830580
5,stored cross-site scripting XSS in user profile page,Cosine,21,CVE-2024-45037,AWS CDK RestApi not generating authorizationScope correctly in resultant CFN template,0.830454
5,stored cross-site scripting XSS in user profile page,Cosine,22,CVE-2022-23083,(no title),0.830443
5,stored cross-site scripting XSS in user profile page,Cosine,23,CVE-2021-44874,(no title),0.830191
5,stored cross-site scripting XSS in user profile page,Cosine,24,CVE-2024-7835,Reflected XSS in Exnet Informatics Software's Ferry Reservation System,0.830012
5,stored cross-site scripting XSS in user profile page,Cosine,25,CVE-2021-41744,(no title),0.829893
5,stored cross-site scripting XSS in user profile page,Hybrid,1,CVE-2012-3469,(no title),0.858845
5,stored cross-site scripting XSS in user profile page,Hybrid,2,CVE-2019-1003067,(no title),0.857696
5,stored cross-site scripting XSS in user profile page,Hybrid,3,CVE-2006-2768,(no title),0.855044
5,stored cross-site scripting XSS in user profile page,Hybrid,4,CVE-2006-3172,(no title),0.852447
5,stored cross-site scripting XSS in user profile page,Hybrid,5,CVE-2015-0010,(no title),0.850351
5,stored cross-site scripting XSS in user profile page,Hybrid,6,CVE-2023-7307,Sangfor Behavior Management System XML External Entity Injection,0.850346
5,stored cross-site scripting XSS in user profile page,Hybrid,7,CVE-2008-0567,(no title),0.846934
5,stored cross-site scripting XSS in user profile page,Hybrid,8,CVE-2012-5367,(no title),0.845120
5,stored cross-site scripting XSS in user profile page,Hybrid,9,CVE-2009-4465,(no title),0.844420
5,stored cross-site scripting XSS in user profile page,Hybrid,10,CVE-2014-9229,(no title),0.843539
5,stored cross-site scripting XSS in user profile page,Hybrid,11,CVE-2006-0581,(no title),0.842781
5,stored cross-site scripting XSS in user profile page,Hybrid,12,CVE-2008-6777,(no title),0.841495
5,stored cross-site scripting XSS in user profile page,Hybrid,13,CVE-2014-3119,(no title),0.841200
5,stored cross-site scripting XSS in user profile page,Hybrid,14,CVE-2024-7873,Stored XSS in Veribilim Software's Veribase Order Management,0.840709
5,stored cross-site scripting XSS in user profile page,Hybrid,15,CVE-2012-3791,(no title),0.839699
5,stored cross-site scripting XSS in user profile page,Hybrid,16,CVE-2024-7248,Comodo Internet Security Pro Directory Traversal Local Privilege Escalation Vulnerability,0.839308
5,stored cross-site scripting XSS in user profile page,Hybrid,17,CVE-2010-3209,(no title),0.839013
5,stored cross-site scripting XSS in user profile page,Hybrid,18,CVE-2012-5900,(no title),0.838807
5,stored cross-site scripting XSS in user profile page,Hybrid,19,CVE-2009-3754,(no title),0.837951
5,stored cross-site scripting XSS in user profile page,Hybrid,20,CVE-2014-7137,(no title),0.837908
5,stored cross-site scripting XSS in user profile page,Hybrid,21,CVE-2012-2054,(no title),0.837816
5,stored cross-site scripting XSS in user profile page,Hybrid,22,CVE-2019-0996,Azure DevOps Server Spoofing Vulnerability,0.837374
5,stored cross-site scripting XSS in user profile page,Hybrid,23,CVE-2021-26837,(no title),0.837340
5,stored cross-site scripting XSS in user profile page,Hybrid,24,CVE-2006-3009,(no title),0.836976
5,stored cross-site scripting XSS in user profile page,Hybrid,25,CVE-2006-2864,(no title),0.836480
5,stored cross-site scripting XSS in user profile page,Taumode,1,CVE-2019-1003067,(no title),0.912318
5,stored cross-site scripting XSS in user profile page,Taumode,2,CVE-2015-0010,(no title),0.911280
5,stored cross-site scripting XSS in user profile page,Taumode,3,CVE-2006-2768,(no title),0.907814
5,stored cross-site scripting XSS in user profile page,Taumode,4,CVE-2014-3119,(no title),0.907057
5,stored cross-site scripting XSS in user profile page,Taumode,5,CVE-2009-4465,(no title),0.906135
5,stored cross-site scripting XSS in user profile page,Taumode,6,CVE-2006-0581,(no title),0.905369
5,stored cross-site scripting XSS in user profile page,Taumode,7,CVE-2014-7137,(no title),0.904875
5,stored cross-site scripting XSS in user profile page,Taumode,8,CVE-2012-3469,(no title),0.904653
5,stored cross-site scripting XSS in user profile page,Taumode,9,CVE-2006-3172,(no title),0.903880
5,stored cross-site scripting XSS in user profile page,Taumode,10,CVE-2014-9229,(no title),0.903155
5,stored cross-site scripting XSS in user profile page,Taumode,11,CVE-2024-7248,Comodo Internet Security Pro Directory Traversal Local Privilege Escalation Vulnerability,0.902387
5,stored cross-site scripting XSS in user profile page,Taumode,12,CVE-2024-7873,Stored XSS in Veribilim Software's Veribase Order Management,0.902271
5,stored cross-site scripting XSS in user profile page,Taumode,13,CVE-2019-0996,Azure DevOps Server Spoofing Vulnerability,0.900979
5,stored cross-site scripting XSS in user profile page,Taumode,14,CVE-2006-5928,(no title),0.900874
5,stored cross-site scripting XSS in user profile page,Taumode,15,CVE-2021-26837,(no title),0.900567
5,stored cross-site scripting XSS in user profile page,Taumode,16,CVE-2009-3754,(no title),0.900274
5,stored cross-site scripting XSS in user profile page,Taumode,17,CVE-2024-12038,Frontend Content Forms for User Submissions (UGC) <= 2.8.15 - Authenticated (Contributor+) Stored Cross-Site Scripting via 'buddyforms_nav' Shortcode,0.899673
5,stored cross-site scripting XSS in user profile page,Taumode,18,CVE-2017-9276,XSS Vulnerability in iManager,0.899376
5,stored cross-site scripting XSS in user profile page,Taumode,19,CVE-2013-3527,(no title),0.898843
5,stored cross-site scripting XSS in user profile page,Taumode,20,CVE-2012-1897,(no title),0.898832
5,stored cross-site scripting XSS in user profile page,Taumode,21,CVE-2006-6478,(no title),0.898589
5,stored cross-site scripting XSS in user profile page,Taumode,22,CVE-2010-3209,(no title),0.898244
5,stored cross-site scripting XSS in user profile page,Taumode,23,CVE-2012-5367,(no title),0.898217
5,stored cross-site scripting XSS in user profile page,Taumode,24,CVE-2006-2864,(no title),0.897509
